SK_ID_CURR,TARGET
100001,0.3275890365993763
100005,0.8292600114885934
100013,0.28411599376333496
100028,0.45381175118989003
100038,0.8469052601345807
100042,0.45051801247333
100057,0.02689254062038405
100065,0.27381318726407355
100066,0.10229874446085674
100067,0.7655896110290498
100074,0.6366424585590021
100090,0.38240809125225667
100091,0.859335507959954
100092,0.5407486049565075
100106,0.5584461677334647
100107,0.9118814623338257
100109,0.4639247907434761
100117,0.25912727720334816
100128,0.803773797800755
100141,0.48041399967175447
100150,0.369294682422452
100168,0.09707656326932544
100169,0.3629698014114558
100170,0.8942659609387823
100171,0.6354925734449368
100172,0.7999723042836042
100184,0.7705235516166093
100187,0.6303493763334974
100212,0.3445993353028065
100222,0.5607890201871
100223,0.31451768422780246
100232,0.05968016576399147
100241,0.819697808961103
100245,0.30486623994748074
100253,0.24760996225176432
100256,0.6156296159527327
100271,0.09397772033481044
100278,0.9922175036927622
100280,0.04574101427868046
100306,0.9168492532414247
100311,0.6575691367142623
100312,0.2954558509765305
100330,0.7843662809781717
100331,0.35472673559822754
100352,0.8651741752831118
100358,0.6901126292466766
100367,0.16555370917446252
100382,0.8332871738060069
100384,0.9045462005580175
100385,0.7063895043492533
100386,0.47109900705727886
100399,0.5000041030690957
100404,0.36747804858033806
100416,0.10301575578532741
100422,0.2763006729033317
100426,0.3909168307894305
100438,0.35138273428524536
100444,0.8335107910717217
100445,0.8136427047431478
100446,0.6003620958476942
100447,0.27311771705235516
100450,0.9077188987362549
100466,0.16925570326604303
100483,0.22697870507139342
100484,0.3326029870343017
100494,0.4961369604464139
100510,0.8415784506811094
100512,0.0855264237649762
100517,0.3427150008206139
100548,0.22294641391761036
100551,0.5822983341539472
100552,0.7085466929263089
100553,0.14325147710487446
100561,0.8508360003282457
100568,0.9876989988511407
100569,0.17630785327424917
100591,0.8153629164615133
100592,0.30141555883801086
100602,0.383727227966519
100607,0.6362988265222387
100613,0.6982315772197605
100617,0.732768135565403
100618,0.7677878302970622
100622,0.611735803380929
100625,0.6710015591662564
100677,0.7857561956343345
100699,0.4551544805514525
100702,0.9770464057114724
100711,0.41987731823403907
100729,0.8555319629082554
100740,0.9184032906614148
100744,0.8562140981454128
100745,0.5061238306253077
100747,0.6899546610864927
100751,0.9933858526177582
100752,0.3303134744789102
