SK_ID_CURR,TARGET
100001,0.026763755828142166
100005,0.10592827945947647
100013,0.01864040270447731
100028,0.03748536854982376
100038,0.12100406736135483
100042,0.027501091361045837
100057,0.006768968887627125
100065,0.013375502079725266
100066,0.01466948352754116
100067,0.12699492275714874
100074,0.0666341632604599
100090,0.03320404142141342
100091,0.11236073821783066
100092,0.0510447733104229
100106,0.05883418396115303
100107,0.25538939237594604
100109,0.029746776446700096
100117,0.01564478687942028
100128,0.13241702318191528
100141,0.04841866344213486
100150,0.026830416172742844
100168,0.011470651254057884
100169,0.019720809534192085
100170,0.10452449321746826
100171,0.05723250284790993
100172,0.12724421918392181
100184,0.10179674625396729
100187,0.05149730667471886
100212,0.026150565594434738
100222,0.0469081811606884
100223,0.026050368323922157
100232,0.008845102041959763
100241,0.10819660872220993
100245,0.02374984323978424
100253,0.014865611679852009
100256,0.05156749486923218
100271,0.008695969358086586
100278,0.5299767255783081
100280,0.005618549883365631
100306,0.17028924822807312
100311,0.06339778006076813
100312,0.023147551342844963
100330,0.06637930870056152
100331,0.03632287308573723
100352,0.12266436964273453
100358,0.05591006204485893
100367,0.0129769928753376
100382,0.1169896125793457
100384,0.20973852276802063
100385,0.08549131453037262
100386,0.036744385957717896
100399,0.04919857531785965
100404,0.028662439435720444
100416,0.008535758592188358
100422,0.016355356201529503
100426,0.0524347759783268
100438,0.02702648565173149
100444,0.10773127526044846
100445,0.10049887001514435
100446,0.058416444808244705
100447,0.023348137736320496
100450,0.19919681549072266
100466,0.013528565876185894
100483,0.02375972270965576
100484,0.025885358452796936
100494,0.03407857194542885
100510,0.12234103679656982
100512,0.012566623277962208
100517,0.016012415289878845
100548,0.017013931646943092
100551,0.06487738341093063
100552,0.06114499270915985
100553,0.011317792348563671
100561,0.1613837033510208
100568,0.3720310926437378
100569,0.013445485383272171
100591,0.1155315637588501
100592,0.023504309356212616
100602,0.03555405139923096
100607,0.06820174306631088
100613,0.08206644654273987
100617,0.08560708165168762
100618,0.10003869235515594
100622,0.053092069923877716
100625,0.05307178199291229
100677,0.1394854635000229
100699,0.03841667249798775
100702,0.3377622365951538
100711,0.03570716455578804
100729,0.19726811349391937
